dataset,feature_1,feature_2,spearman_rho,absolute_rho,pairwise_nonmissing_n,screening_zone,automatic_deletion,review_note
individual,veh3_speed_mps,veh3_history_observed_fraction,-0.3318873021286942,0.3318873021286942,23455,below_0p80,False,
individual,veh2_history_mean_front_y_m,veh3_history_observed_fraction,-0.32717513377749274,0.32717513377749274,25253,below_0p80,False,
individual,veh2_closing_speed_mps,veh3_history_observed_fraction,-0.32299370562545265,0.32299370562545265,25253,below_0p80,False,
individual,active_vehicle_count,veh1_ttc_capped_sec,0.3220955778044991,0.3220955778044991,28139,below_0p80,False,
individual,veh1_history_mean_front_y_m,veh1_history_observed_fraction,-0.32096374311507087,0.32096374311507087,26792,below_0p80,False,
individual,veh3_ttc_capped_sec,veh2_history_mean_front_y_m,-0.31655599121977024,0.31655599121977024,25253,below_0p80,False,
individual,veh1_closing_speed_mps,veh1_history_observed_fraction,-0.3150758389416383,0.3150758389416383,26792,below_0p80,False,
individual,veh1_history_front_y_change_m,veh3_history_observed_fraction,0.31268020163754195,0.31268020163754195,26792,below_0p80,False,
individual,veh3_front_y_m,veh1_ttc_capped_sec,-0.3112783452447989,0.3112783452447989,23634,below_0p80,False,
individual,veh1_closing_speed_mps,veh2_history_observed_fraction,-0.3091257404162223,0.3091257404162223,26792,below_0p80,False,
individual,veh3_front_y_m,veh2_ttc_capped_sec,-0.3075979918722843,0.3075979918722843,23634,below_0p80,False,
individual,veh1_front_y_m,veh3_history_observed_fraction,-0.3064381047183051,0.3064381047183051,26792,below_0p80,False,
individual,veh1_front_y_m,veh1_history_observed_fraction,-0.3058693668686322,0.3058693668686322,26792,below_0p80,False,
individual,veh1_front_y_m,veh3_speed_mps,0.3045648302791939,0.3045648302791939,23455,below_0p80,False,
individual,current_vy_mps,history_vy_slope_mps2,0.3044800303102811,0.3044800303102811,28139,below_0p80,False,
individual,veh1_speed_mps,veh3_ttc_capped_sec,-0.30209449766047275,0.30209449766047275,26557,below_0p80,False,
individual,approaching_vehicle_count,veh1_history_observed_fraction,0.30174946135815023,0.30174946135815023,28139,below_0p80,False,
individual,veh3_ttc_capped_sec,veh1_history_front_y_change_m,0.2961467531195282,0.2961467531195282,26792,below_0p80,False,
individual,veh2_front_y_m,veh1_ttc_capped_sec,-0.2912795784904356,0.2912795784904356,25253,below_0p80,False,
individual,veh2_history_front_y_change_m,veh3_history_observed_fraction,0.28591291626540866,0.28591291626540866,25253,below_0p80,False,
individual,veh2_speed_mps,veh1_history_observed_fraction,-0.28330921393794906,0.28330921393794906,25003,below_0p80,False,
individual,approaching_vehicle_count,veh1_ttc_capped_sec,-0.2824116292027173,0.2824116292027173,28139,below_0p80,False,
individual,veh1_lateral_x_m,veh3_lateral_x_m,0.27900763308635146,0.27900763308635146,23634,below_0p80,False,
individual,veh3_closing_speed_mps,veh3_history_observed_fraction,-0.2756479361900206,0.2756479361900206,23634,below_0p80,False,
individual,veh1_front_y_m,veh3_closing_speed_mps,0.27157217743532874,0.27157217743532874,23634,below_0p80,False,
individual,veh1_front_y_m,veh2_history_observed_fraction,-0.2698870601991725,0.2698870601991725,26792,below_0p80,False,
individual,veh1_closing_speed_mps,veh3_ttc_capped_sec,-0.26804858162992395,0.26804858162992395,26792,below_0p80,False,
individual,veh1_history_front_y_change_m,veh2_history_observed_fraction,0.2669678248031347,0.2669678248031347,26792,below_0p80,False,
individual,waiting_band_dwell_sec,history_observed_fraction,0.2668495929032543,0.2668495929032543,28139,below_0p80,False,
individual,waiting_band_dwell_sec,history_max_unobserved_gap_sec,-0.265048648693015,0.265048648693015,28139,below_0p80,False,
individual,veh2_closing_speed_mps,veh1_history_observed_fraction,-0.26458833376876073,0.26458833376876073,25253,below_0p80,False,
individual,veh2_history_mean_front_y_m,veh2_history_observed_fraction,-0.2636511207702254,0.2636511207702254,25253,below_0p80,False,
individual,veh2_closing_speed_mps,veh2_history_observed_fraction,-0.2610291761671495,0.2610291761671495,25253,below_0p80,False,
individual,veh1_front_y_m,veh3_history_front_y_change_m,-0.25988395489578114,0.25988395489578114,23634,below_0p80,False,
individual,waiting_low_speed_time_sec,history_observed_fraction,0.25981555645236865,0.25981555645236865,28139,below_0p80,False,
individual,approaching_vehicle_count,veh2_speed_mps,0.2589166264160034,0.2589166264160034,25003,below_0p80,False,
individual,waiting_low_speed_time_sec,history_max_unobserved_gap_sec,-0.2583809882872997,0.2583809882872997,28139,below_0p80,False,
individual,veh2_front_y_m,veh2_history_observed_fraction,-0.25635717540182457,0.25635717540182457,25253,below_0p80,False,
individual,veh2_history_mean_front_y_m,veh1_history_observed_fraction,-0.25392573688486286,0.25392573688486286,25253,below_0p80,False,
individual,veh2_history_front_y_change_m,veh1_history_observed_fraction,0.2494052400522723,0.2494052400522723,25253,below_0p80,False,
individual,approaching_vehicle_count,veh2_history_front_y_change_m,-0.2426164003465328,0.2426164003465328,25253,below_0p80,False,
individual,veh2_front_y_m,veh3_history_observed_fraction,-0.23878237406129527,0.23878237406129527,25253,below_0p80,False,
individual,window_low_speed_fraction,history_observed_fraction,0.2342771298896882,0.2342771298896882,28139,below_0p80,False,
individual,veh3_history_mean_front_y_m,veh3_history_observed_fraction,-0.2339793367099525,0.2339793367099525,23634,below_0p80,False,
individual,window_low_speed_fraction,history_max_unobserved_gap_sec,-0.2323366458893488,0.2323366458893488,28139,below_0p80,False,
individual,window_low_speed_fraction,history_interpolated_fraction,-0.23160630954126762,0.23160630954126762,28139,below_0p80,False,
individual,veh1_lateral_x_m,veh1_closing_speed_mps,0.2270827564129275,0.2270827564129275,26792,below_0p80,False,
individual,veh1_history_front_y_change_m,veh1_history_observed_fraction,0.22389599288307785,0.22389599288307785,26792,below_0p80,False,
individual,waiting_low_speed_time_sec,history_interpolated_fraction,-0.2224020123270216,0.2224020123270216,28139,below_0p80,False,
individual,veh3_history_mean_front_y_m,veh1_history_observed_fraction,-0.22231938922565292,0.22231938922565292,23634,below_0p80,False,
individual,veh3_speed_mps,veh2_history_observed_fraction,-0.21806339917228973,0.21806339917228973,23455,below_0p80,False,
individual,veh3_speed_mps,veh1_history_observed_fraction,-0.21703681838312544,0.21703681838312544,23455,below_0p80,False,
individual,approaching_vehicle_count,veh2_closing_speed_mps,0.21565073268184207,0.21565073268184207,25253,below_0p80,False,
individual,veh1_lateral_x_m,veh1_history_front_y_change_m,-0.21509587857019913,0.21509587857019913,26792,below_0p80,False,
individual,veh1_lateral_x_m,veh2_history_observed_fraction,-0.20743138890153595,0.20743138890153595,26792,below_0p80,False,
individual,current_speed_mps,history_observed_fraction,-0.20554207491590548,0.20554207491590548,28139,below_0p80,False,
individual,veh1_lateral_x_m,veh1_history_mean_front_y_m,0.20389696049332595,0.20389696049332595,26792,below_0p80,False,
individual,veh1_lateral_x_m,veh3_history_observed_fraction,-0.20359266681522611,0.20359266681522611,26792,below_0p80,False,
individual,current_speed_mps,history_max_unobserved_gap_sec,0.20302516454013528,0.20302516454013528,28139,below_0p80,False,
individual,waiting_band_dwell_sec,history_interpolated_fraction,-0.20285566567806604,0.20285566567806604,28139,below_0p80,False,
individual,veh3_closing_speed_mps,veh2_history_observed_fraction,-0.20195380143847477,0.20195380143847477,23634,below_0p80,False,
individual,current_speed_mps,history_interpolated_fraction,0.20132469567150793,0.20132469567150793,28139,below_0p80,False,
individual,veh3_history_mean_front_y_m,veh2_history_observed_fraction,-0.19947812253251235,0.19947812253251235,23634,below_0p80,False,
individual,veh3_closing_speed_mps,veh1_history_observed_fraction,-0.1983979406980733,0.1983979406980733,23634,below_0p80,False,
individual,veh3_front_y_m,veh3_history_observed_fraction,-0.19738262947863497,0.19738262947863497,23634,below_0p80,False,
individual,veh1_lateral_x_m,veh1_speed_mps,0.19306028441076237,0.19306028441076237,26557,below_0p80,False,
individual,window_low_speed_fraction,veh3_speed_mps,0.19218567717289378,0.19218567717289378,23455,below_0p80,False,
individual,veh3_history_front_y_change_m,veh3_history_observed_fraction,0.19108560433167288,0.19108560433167288,23634,below_0p80,False,
individual,approaching_vehicle_count,veh3_lateral_x_m,0.1908786148596852,0.1908786148596852,23634,below_0p80,False,
individual,window_low_speed_fraction,approaching_vehicle_count,0.18394888783649188,0.18394888783649188,28139,below_0p80,False,
individual,veh3_history_front_y_change_m,veh1_history_observed_fraction,0.18251270032848765,0.18251270032848765,23634,below_0p80,False,
individual,approaching_vehicle_count,veh1_lateral_x_m,-0.18160047294405657,0.18160047294405657,26792,below_0p80,False,
individual,approaching_vehicle_count,veh3_history_mean_front_y_m,0.18054583979669925,0.18054583979669925,23634,below_0p80,False,
individual,veh1_ttc_capped_sec,veh3_history_observed_fraction,0.17950964809904232,0.17950964809904232,28139,below_0p80,False,
individual,approaching_vehicle_count,veh1_front_y_m,-0.1793478379726225,0.1793478379726225,26792,below_0p80,False,
individual,veh2_front_y_m,veh1_history_observed_fraction,-0.17869311979110908,0.17869311979110908,25253,below_0p80,False,
individual,veh2_lateral_x_m,veh2_speed_mps,0.17672035717167212,0.17672035717167212,25003,below_0p80,False,
individual,waiting_low_speed_time_sec,veh3_speed_mps,0.1759101460626617,0.1759101460626617,23455,below_0p80,False,
individual,active_vehicle_count,veh3_lateral_x_m,0.1739913560278096,0.1739913560278096,23634,below_0p80,False,
individual,veh1_lateral_x_m,veh1_ttc_capped_sec,-0.17329456537431226,0.17329456537431226,26792,below_0p80,False,
individual,veh3_history_front_y_change_m,veh2_history_observed_fraction,0.17271261770766483,0.17271261770766483,23634,below_0p80,False,
individual,veh1_front_y_m,veh2_ttc_capped_sec,-0.1709977652400951,0.1709977652400951,26792,below_0p80,False,
individual,veh2_history_front_y_change_m,veh2_history_observed_fraction,0.16969447727593884,0.16969447727593884,25253,below_0p80,False,
individual,veh2_lateral_x_m,veh2_closing_speed_mps,0.16723308457658426,0.16723308457658426,25253,below_0p80,False,
individual,veh3_front_y_m,veh1_history_observed_fraction,-0.16478719398894506,0.16478719398894506,23634,below_0p80,False,
individual,window_low_speed_fraction,veh3_ttc_capped_sec,-0.16421563467506067,0.16421563467506067,28139,below_0p80,False,
individual,window_low_speed_fraction,veh3_closing_speed_mps,0.16404370168292534,0.16404370168292534,23634,below_0p80,False,
individual,window_low_speed_fraction,veh3_history_front_y_change_m,-0.1600289098592033,0.1600289098592033,23634,below_0p80,False,
individual,veh2_lateral_x_m,veh2_history_front_y_change_m,-0.15912649394763906,0.15912649394763906,25253,below_0p80,False,
individual,veh2_lateral_x_m,veh3_history_observed_fraction,-0.15852738494234656,0.15852738494234656,25253,below_0p80,False,
individual,veh1_lateral_x_m,veh3_ttc_capped_sec,0.15576874262813825,0.15576874262813825,26792,below_0p80,False,
individual,veh3_ttc_capped_sec,veh3_history_observed_fraction,-0.1535523965846732,0.1535523965846732,28139,below_0p80,False,
individual,active_vehicle_count,veh2_ttc_capped_sec,0.1529170268095821,0.1529170268095821,28139,below_0p80,False,
individual,waiting_low_speed_time_sec,veh3_closing_speed_mps,0.15218225694003323,0.15218225694003323,23634,below_0p80,False,
individual,veh2_lateral_x_m,veh2_ttc_capped_sec,-0.149637081003438,0.149637081003438,25253,below_0p80,False,
individual,window_low_speed_fraction,veh2_speed_mps,0.1488124373344699,0.1488124373344699,25003,below_0p80,False,
individual,current_vx_mps,current_vy_mps,-0.1476948077957132,0.1476948077957132,28139,below_0p80,False,
individual,veh3_ttc_capped_sec,veh2_history_observed_fraction,-0.14717243480139205,0.14717243480139205,28139,below_0p80,False,
individual,waiting_low_speed_time_sec,veh3_history_front_y_change_m,-0.14675518639400495,0.14675518639400495,23634,below_0p80,False,
individual,veh2_front_y_m,veh2_ttc_capped_sec,-0.14610813985991725,0.14610813985991725,25253,below_0p80,False,
individual,veh3_ttc_capped_sec,veh1_history_mean_front_y_m,-0.14592179700383878,0.14592179700383878,26792,below_0p80,False,
individual,veh1_front_y_m,veh1_ttc_capped_sec,-0.14537385390820057,0.14537385390820057,26792,below_0p80,False,
individual,waiting_low_speed_time_sec,veh3_ttc_capped_sec,-0.14495414584318425,0.14495414584318425,28139,below_0p80,False,
individual,veh3_front_y_m,veh2_history_observed_fraction,-0.14494394227019777,0.14494394227019777,23634,below_0p80,False,
individual,veh1_lateral_x_m,veh1_front_y_m,0.14433486770739734,0.14433486770739734,26792,below_0p80,False,
individual,active_vehicle_count,veh1_lateral_x_m,-0.14354591639808398,0.14354591639808398,26792,below_0p80,False,
individual,waiting_low_speed_time_sec,approaching_vehicle_count,0.14024512563565053,0.14024512563565053,28139,below_0p80,False,
individual,window_low_speed_fraction,veh2_lateral_x_m,0.13957154764736593,0.13957154764736593,25253,below_0p80,False,
individual,veh1_ttc_capped_sec,veh2_history_observed_fraction,0.1389443739836787,0.1389443739836787,28139,below_0p80,False,
individual,window_low_speed_fraction,veh3_lateral_x_m,0.13272759532723205,0.13272759532723205,23634,below_0p80,False,
individual,history_mean_speed_mps,veh2_lateral_x_m,-0.13254743877084346,0.13254743877084346,25253,below_0p80,False,
individual,waiting_low_speed_time_sec,veh2_speed_mps,0.13069773217305988,0.13069773217305988,25003,below_0p80,False,
individual,current_x_m,veh1_speed_mps,-0.1302012475175888,0.1302012475175888,26557,below_0p80,False,
individual,history_speed_std_mps,veh1_ttc_capped_sec,-0.13002378139733858,0.13002378139733858,28139,below_0p80,False,
individual,waiting_low_speed_time_sec,veh2_lateral_x_m,0.12783541366823825,0.12783541366823825,25253,below_0p80,False,
individual,window_low_speed_fraction,veh2_ttc_capped_sec,-0.12657192470050416,0.12657192470050416,28139,below_0p80,False,
individual,veh2_lateral_x_m,veh2_history_mean_front_y_m,0.12529376413443882,0.12529376413443882,25253,below_0p80,False,
individual,veh2_front_y_m,veh3_ttc_capped_sec,-0.12498590580793248,0.12498590580793248,25253,below_0p80,False,
individual,approaching_vehicle_count,veh1_speed_mps,0.12323794344040878,0.12323794344040878,26557,below_0p80,False,
individual,current_x_m,veh2_speed_mps,-0.1223732473056677,0.1223732473056677,25003,below_0p80,False,
individual,veh1_lateral_x_m,veh2_speed_mps,0.12022415584440951,0.12022415584440951,25003,below_0p80,False,
individual,waiting_band_dwell_sec,veh3_speed_mps,0.12002711807005519,0.12002711807005519,23455,below_0p80,False,
individual,current_speed_mps,veh3_speed_mps,-0.11943951479293963,0.11943951479293963,23455,below_0p80,False,
individual,current_x_m,veh1_closing_speed_mps,-0.11854916078692883,0.11854916078692883,26792,below_0p80,False,
individual,waiting_low_speed_time_sec,veh3_lateral_x_m,0.11819903328308524,0.11819903328308524,23634,below_0p80,False,
individual,current_x_m,veh2_history_mean_front_y_m,-0.11804915029950828,0.11804915029950828,25253,below_0p80,False,
individual,current_x_m,veh1_history_mean_front_y_m,-0.1179805235638059,0.1179805235638059,26792,below_0p80,False,
individual,window_low_speed_fraction,veh2_closing_speed_mps,0.11732606077940336,0.11732606077940336,25253,below_0p80,False,
individual,veh3_lateral_x_m,veh2_speed_mps,0.116459526177354,0.116459526177354,23425,below_0p80,False,
individual,current_x_m,veh1_lateral_x_m,-0.11490115894099501,0.11490115894099501,26792,below_0p80,False,
individual,veh1_lateral_x_m,veh2_closing_speed_mps,0.11412819247084094,0.11412819247084094,25253,below_0p80,False,
individual,history_y_displacement_m,history_observed_fraction,-0.11385090669265126,0.11385090669265126,28139,below_0p80,False,
individual,veh2_lateral_x_m,veh1_history_mean_front_y_m,0.11321437330092544,0.11321437330092544,25253,below_0p80,False,
individual,history_y_displacement_m,history_max_unobserved_gap_sec,0.11232856494385204,0.11232856494385204,28139,below_0p80,False,
individual,current_x_m,veh1_history_front_y_change_m,0.11216218358238664,0.11216218358238664,26792,below_0p80,False,
individual,history_mean_speed_mps,veh3_lateral_x_m,-0.11187088113122559,0.11187088113122559,23634,below_0p80,False,
individual,window_low_speed_fraction,veh2_history_front_y_change_m,-0.11174225946813296,0.11174225946813296,25253,below_0p80,False,
individual,current_x_m,window_low_speed_fraction,-0.11091998208306908,0.11091998208306908,28139,below_0p80,False,
individual,current_x_m,veh2_closing_speed_mps,-0.11089316112403272,0.11089316112403272,25253,below_0p80,False,
individual,history_mean_vy_mps,history_observed_fraction,-0.11085702073475028,0.11085702073475028,28139,below_0p80,False,
individual,waiting_low_speed_time_sec,veh2_ttc_capped_sec,-0.10973499376766059,0.10973499376766059,28139,below_0p80,False,
individual,history_mean_vy_mps,history_max_unobserved_gap_sec,0.10961197468085443,0.10961197468085443,28139,below_0p80,False,
individual,history_x_displacement_m,history_y_displacement_m,-0.10940556587807662,0.10940556587807662,28139,below_0p80,False,
individual,history_observed_fraction,approaching_vehicle_count,-0.10935090413221944,0.10935090413221944,28139,below_0p80,False,
individual,current_speed_mps,veh2_lateral_x_m,-0.10905774611368414,0.10905774611368414,25253,below_0p80,False,
individual,veh2_lateral_x_m,veh1_closing_speed_mps,0.1079716730099197,0.1079716730099197,25253,below_0p80,False,
individual,veh2_lateral_x_m,veh1_front_y_m,0.10779936927994979,0.10779936927994979,25253,below_0p80,False,
individual,history_mean_vy_mps,history_x_displacement_m,-0.10753300463211865,0.10753300463211865,28139,below_0p80,False,
individual,approaching_vehicle_count,veh1_history_front_y_change_m,-0.10750871465730662,0.10750871465730662,26792,below_0p80,False,
individual,history_max_unobserved_gap_sec,approaching_vehicle_count,0.10715878539025525,0.10715878539025525,28139,below_0p80,False,
individual,veh2_lateral_x_m,veh1_history_front_y_change_m,-0.10678594391142321,0.10678594391142321,25253,below_0p80,False,
individual,veh1_lateral_x_m,veh2_history_front_y_change_m,-0.1067764801889887,0.1067764801889887,25253,below_0p80,False,
individual,current_x_m,veh2_history_front_y_change_m,0.10661371549768577,0.10661371549768577,25253,below_0p80,False,
individual,history_mean_vx_mps,history_y_displacement_m,-0.10563747949791977,0.10563747949791977,28139,below_0p80,False,
individual,history_mean_vx_mps,history_mean_vy_mps,-0.10545084494771877,0.10545084494771877,28139,below_0p80,False,
individual,veh3_ttc_capped_sec,veh1_history_observed_fraction,-0.10463322533468485,0.10463322533468485,28139,below_0p80,False,
individual,veh3_lateral_x_m,veh3_history_observed_fraction,-0.10423435505732438,0.10423435505732438,23634,below_0p80,False,
individual,veh3_lateral_x_m,veh2_ttc_capped_sec,-0.10417488097611512,0.10417488097611512,23634,below_0p80,False,
individual,history_observed_fraction,active_vehicle_count,-0.10311884482616814,0.10311884482616814,28139,below_0p80,False,
individual,waiting_band_dwell_sec,veh3_closing_speed_mps,0.1028367203441397,0.1028367203441397,23634,below_0p80,False,
individual,window_low_speed_fraction,veh3_history_mean_front_y_m,0.10241082970050124,0.10241082970050124,23634,below_0p80,False,
individual,current_x_m,veh1_ttc_capped_sec,0.10179653779601334,0.10179653779601334,28139,below_0p80,False,
individual,history_max_unobserved_gap_sec,active_vehicle_count,0.10159448963260649,0.10159448963260649,28139,below_0p80,False,
individual,veh3_lateral_x_m,veh2_history_front_y_change_m,-0.10115226304639313,0.10115226304639313,23634,below_0p80,False,
individual,distance_to_crossing_line_m,veh1_history_front_y_change_m,0.10075299246208066,0.10075299246208066,26792,below_0p80,False,
individual,stopped_vehicle_count,veh1_lateral_x_m,-0.1005075432289965,0.1005075432289965,26792,below_0p80,False,
individual,waiting_low_speed_time_sec,veh2_closing_speed_mps,0.1004487699149171,0.1004487699149171,25253,below_0p80,False,
individual,veh2_lateral_x_m,veh1_speed_mps,0.09948379370923259,0.09948379370923259,25055,below_0p80,False,
individual,history_mean_vx_mps,waiting_band_dwell_sec,0.09867405451491494,0.09867405451491494,28139,below_0p80,False,
individual,waiting_band_dwell_sec,veh3_history_front_y_change_m,-0.09866302192414768,0.09866302192414768,23634,below_0p80,False,
individual,current_speed_mps,veh3_closing_speed_mps,-0.09814160250288555,0.09814160250288555,23634,below_0p80,False,
individual,history_interpolated_fraction,active_vehicle_count,0.09776135533528273,0.09776135533528273,28139,below_0p80,False,
individual,history_x_displacement_m,waiting_band_dwell_sec,0.09751634325776486,0.09751634325776486,28139,below_0p80,False,
individual,veh3_front_y_m,veh3_ttc_capped_sec,-0.09735815908047411,0.09735815908047411,23634,below_0p80,False,
individual,current_speed_mps,veh3_lateral_x_m,-0.09590415552941434,0.09590415552941434,23634,below_0p80,False,
individual,history_interpolated_fraction,approaching_vehicle_count,0.09535881356850259,0.09535881356850259,28139,below_0p80,False,
individual,distance_to_crossing_line_m,veh1_closing_speed_mps,-0.09517063476943123,0.09517063476943123,26792,below_0p80,False,
individual,veh3_lateral_x_m,veh2_closing_speed_mps,0.0951353516137466,0.0951353516137466,23634,below_0p80,False,
individual,waiting_band_dwell_sec,veh3_ttc_capped_sec,-0.09493016965686105,0.09493016965686105,28139,below_0p80,False,
individual,current_speed_mps,approaching_vehicle_count,-0.09477484577045088,0.09477484577045088,28139,below_0p80,False,
individual,window_low_speed_fraction,veh1_speed_mps,0.09474355338984075,0.09474355338984075,26557,below_0p80,False,
individual,history_mean_speed_mps,veh3_speed_mps,-0.09384117618027335,0.09384117618027335,23455,below_0p80,False,
individual,current_speed_mps,veh3_history_front_y_change_m,0.09372417860320409,0.09372417860320409,23634,below_0p80,False,
individual,current_x_m,veh3_speed_mps,-0.09305702636226487,0.09305702636226487,23455,below_0p80,False,
individual,veh1_ttc_capped_sec,veh1_history_observed_fraction,0.0921795410157671,0.0921795410157671,28139,below_0p80,False,
individual,current_speed_mps,veh2_speed_mps,-0.092052061960937,0.092052061960937,25003,below_0p80,False,
individual,distance_to_crossing_line_m,veh1_ttc_capped_sec,0.09185094329315467,0.09185094329315467,28139,below_0p80,False,
individual,history_y_displacement_m,history_interpolated_fraction,0.09181824063904043,0.09181824063904043,28139,below_0p80,False,
individual,waiting_low_speed_time_sec,veh2_history_front_y_change_m,-0.09168030474820626,0.09168030474820626,25253,below_0p80,False,
individual,history_mean_speed_mps,approaching_vehicle_count,-0.09125766915468889,0.09125766915468889,28139,below_0p80,False,
individual,veh1_lateral_x_m,veh1_history_observed_fraction,-0.09058003439317332,0.09058003439317332,26792,below_0p80,False,
individual,current_x_m,history_mean_speed_mps,0.09003412414528632,0.09003412414528632,28139,below_0p80,False,
individual,current_x_m,current_speed_mps,0.08819326500976596,0.08819326500976596,28139,below_0p80,False,
individual,current_vx_mps,history_y_displacement_m,-0.08819051128428423,0.08819051128428423,28139,below_0p80,False,
individual,current_vx_mps,history_mean_vy_mps,-0.08735363527559527,0.08735363527559527,28139,below_0p80,False,
individual,waiting_low_speed_time_sec,stopped_vehicle_count,-0.08730445038770075,0.08730445038770075,28139,below_0p80,False,
individual,current_x_m,veh3_closing_speed_mps,-0.08720936349618136,0.08720936349618136,23634,below_0p80,False,
individual,waiting_low_speed_time_sec,veh3_history_mean_front_y_m,0.08705917528056571,0.08705917528056571,23634,below_0p80,False,
individual,approaching_vehicle_count,veh1_history_mean_front_y_m,-0.08704875218066421,0.08704875218066421,26792,below_0p80,False,
individual,approaching_vehicle_count,veh1_closing_speed_mps,0.0867035273206052,0.0867035273206052,26792,below_0p80,False,
individual,history_mean_vy_mps,history_interpolated_fraction,0.08631786865164275,0.08631786865164275,28139,below_0p80,False,
individual,current_speed_mps,veh3_ttc_capped_sec,0.0861782869455111,0.0861782869455111,28139,below_0p80,False,
individual,current_x_m,veh2_ttc_capped_sec,0.08554157880292221,0.08554157880292221,28139,below_0p80,False,
individual,waiting_band_dwell_sec,veh2_lateral_x_m,0.08550706714001165,0.08550706714001165,25253,below_0p80,False,
individual,history_mean_speed_mps,history_vy_slope_mps2,0.08419408653636512,0.08419408653636512,28139,below_0p80,False,
individual,current_speed_mps,history_y_displacement_m,-0.08387243987036629,0.08387243987036629,28139,below_0p80,False,
individual,distance_to_crossing_line_m,veh1_speed_mps,-0.08332490129592508,0.08332490129592508,26557,below_0p80,False,
individual,distance_to_crossing_line_m,stopped_vehicle_count,0.08321456001840383,0.08321456001840383,28139,below_0p80,False,
individual,current_x_m,veh1_front_y_m,-0.08306842819413413,0.08306842819413413,26792,below_0p80,False,
individual,history_speed_std_mps,veh1_history_front_y_change_m,-0.08299752725007638,0.08299752725007638,26792,below_0p80,False,
individual,distance_to_crossing_line_m,veh2_history_observed_fraction,0.08287990234565967,0.08287990234565967,28139,below_0p80,False,
individual,current_x_m,veh2_lateral_x_m,-0.08255390781281995,0.08255390781281995,25253,below_0p80,False,
individual,current_speed_mps,history_mean_vy_mps,-0.08242324671422586,0.08242324671422586,28139,below_0p80,False,
individual,waiting_low_speed_time_sec,veh1_speed_mps,0.08223240206192296,0.08223240206192296,26557,below_0p80,False,
individual,window_low_speed_fraction,stopped_vehicle_count,-0.08176043190471717,0.08176043190471717,28139,below_0p80,False,
individual,history_speed_std_mps,veh2_lateral_x_m,-0.08167268225109721,0.08167268225109721,25253,below_0p80,False,
individual,waiting_band_dwell_sec,veh2_speed_mps,0.08109985572130358,0.08109985572130358,25003,below_0p80,False,
individual,distance_to_crossing_line_m,veh1_history_mean_front_y_m,-0.08077445135561058,0.08077445135561058,26792,below_0p80,False,
individual,current_x_m,veh3_history_front_y_change_m,0.08036928935813818,0.08036928935813818,23634,below_0p80,False,
individual,active_vehicle_count,veh2_lateral_x_m,0.08012719568406307,0.08012719568406307,25253,below_0p80,False,
individual,history_speed_std_mps,veh2_ttc_capped_sec,-0.07980561620297316,0.07980561620297316,28139,below_0p80,False,
individual,history_mean_vx_mps,waiting_low_speed_time_sec,0.07976232337817107,0.07976232337817107,28139,below_0p80,False,
individual,current_x_m,veh2_front_y_m,-0.07909608857300772,0.07909608857300772,25253,below_0p80,False,
individual,current_x_m,stopped_vehicle_count,0.07908894162218705,0.07908894162218705,28139,below_0p80,False,
individual,waiting_band_dwell_sec,veh3_lateral_x_m,0.07905490138155458,0.07905490138155458,23634,below_0p80,False,
individual,veh3_lateral_x_m,veh3_ttc_capped_sec,-0.07855217842504034,0.07855217842504034,23634,below_0p80,False,
individual,history_vy_slope_mps2,window_low_speed_fraction,-0.07836161988584518,0.07836161988584518,28139,below_0p80,False,
individual,history_x_displacement_m,waiting_low_speed_time_sec,0.07817895173467711,0.07817895173467711,28139,below_0p80,False,
individual,veh2_ttc_capped_sec,veh2_history_observed_fraction,-0.07792114254252054,0.07792114254252054,28139,below_0p80,False,
individual,current_x_m,waiting_low_speed_time_sec,-0.07752805899012405,0.07752805899012405,28139,below_0p80,False,
individual,distance_to_crossing_line_m,veh3_history_observed_fraction,0.07604797316778288,0.07604797316778288,28139,below_0p80,False,
individual,current_x_m,approaching_vehicle_count,-0.07570329154428669,0.07570329154428669,28139,below_0p80,False,
individual,history_speed_std_mps,veh1_closing_speed_mps,0.07525654860873839,0.07525654860873839,26792,below_0p80,False,
individual,window_low_speed_fraction,veh2_history_mean_front_y_m,0.07455236610623411,0.07455236610623411,25253,below_0p80,False,
individual,distance_to_crossing_line_m,veh2_history_mean_front_y_m,-0.07414657530385539,0.07414657530385539,25253,below_0p80,False,
individual,current_x_m,veh3_history_mean_front_y_m,-0.0729328736239313,0.0729328736239313,23634,below_0p80,False,
individual,distance_to_crossing_line_m,history_mean_vy_mps,-0.07290510539999244,0.07290510539999244,28139,below_0p80,False,
individual,waiting_band_dwell_sec,approaching_vehicle_count,0.07249743168013906,0.07249743168013906,28139,below_0p80,False,
individual,distance_to_crossing_line_m,history_speed_std_mps,-0.07206580963566277,0.07206580963566277,28139,below_0p80,False,
individual,distance_to_crossing_line_m,history_y_displacement_m,-0.07187686735234856,0.07187686735234856,28139,below_0p80,False,
individual,distance_to_crossing_line_m,window_low_speed_fraction,0.07135329624869127,0.07135329624869127,28139,below_0p80,False,
individual,veh2_lateral_x_m,veh2_front_y_m,0.07068446085349624,0.07068446085349624,25253,below_0p80,False,
individual,approaching_vehicle_count,veh2_lateral_x_m,0.06975679070347206,0.06975679070347206,25253,below_0p80,False,
individual,distance_to_crossing_line_m,history_mean_speed_mps,-0.06877977488615358,0.06877977488615358,28139,below_0p80,False,
